日期,产气量(104m3/d),产水量/m3/d,井底流压/MPa,地层压力/MPa,累积产气量/104m3
2015/11/25,95.63937095,9563.937095,69.38473516,70.51293471,36092.92999
2015/11/26,95.64827098,9564.827098,69.37520346,70.49313233,36188.57826
2015/11/27,95.76347143,9576.347143,69.36700051,70.47301373,36284.34173
2015/11/28,95.89257193,9589.257193,69.36036849,70.45275054,36380.2343
2015/11/29,95.97967227,9597.967227,69.34906179,70.43189117,36476.21398
2015/11/30,96.13177286,9613.177286,69.35556242,70.41107792,36572.34575
2015/12/1,96.33707365,9633.707365,69.35754186,70.39026392,36668.68282
2015/12/2,95.91427201,9591.427201,69.27862673,70.36950006,36764.5971
2015/12/3,95.66307104,9566.307104,69.07167583,70.34849091,36860.26017
2015/12/4,95.68757113,9568.757113,68.25351072,70.32745431,36955.94774
2015/12/5,95.70997122,9570.997122,67.89816664,70.30674388,37051.65771
2015/12/6,95.73877133,9573.877133,68.14349813,70.28580464,37147.39648
2015/12/7,95.52747051,9552.747051,69.18283699,70.26485065,37242.92395
2015/12/8,95.32016971,9532.016971,69.10712379,70.24394063,37338.24412
2015/12/9,87.38203892,8738.203892,68.23621174,70.22320897,37425.62616
2015/12/10,0,0,63.77413069,70.20437612,37425.62616
2015/12/11,0,0,63.93416683,70.18566161,37425.62616
2015/12/12,0,0,64.09415579,70.16684142,37425.62616
2015/12/13,82.16311868,8216.311868,68.33194362,70.14469874,37507.78928
2015/12/14,93.38036219,9338.036219,68.9565463,70.1231365,37601.16964
2015/12/15,92.79675992,9279.675992,68.78751459,70.10066493,37693.9664
2015/12/16,92.82576003,9282.576003,68.48467581,70.07833283,37786.79216
2015/12/17,92.81906001,9281.906001,68.83214071,70.05820505,37879.61122
2015/12/18,92.70375956,9270.375956,68.80907256,70.03530836,37972.31498
2015/12/19,92.74245971,9274.245971,68.80272082,70.01146813,38065.05744
2015/12/20,92.66975943,9266.975943,68.73151757,69.98767611,38157.7272
2015/12/21,92.559259,9255.9259,68.44512736,69.96384761,38250.28646
2015/12/22,92.45865861,9245.865861,68.6875211,69.93998885,38342.74512
2015/12/23,92.27245789,9227.245789,68.68848188,69.91623181,38435.01757
2015/12/24,92.4031584,9240.31584,68.63928999,69.89239437,38527.42073
2015/12/25,92.27085788,9227.085788,68.60385751,69.86859092,38619.69159
2015/12/26,92.21225766,9221.225766,68.53417641,69.84494684,38711.90385
2015/12/27,92.08055714,9208.055714,68.11868554,69.82133589,38803.98441
2015/12/28,92.04065699,9204.065699,68.5050699,69.79775813,38896.02506
2015/12/29,91.95975668,9195.975668,68.4857761,69.77421537,38987.98482
2015/12/30,86.4748354,8647.48354,68.27070778,69.75105523,39074.45965
2015/12/31,88.6138437,8861.38437,68.0988906,69.72762159,39163.0735
2016/1/1,88.60054365,8860.054365,68.37286843,69.70431185,39251.67404
2016/1/2,88.60574367,8860.574367,68.3734098,69.68108991,39340.27979
2016/1/3,88.59474362,8859.474362,68.36167419,69.65782818,39428.87453
2016/1/4,88.57104353,8857.104353,68.32743483,69.63461416,39517.44557
2016/1/5,88.57814356,8857.814356,68.31758327,69.61139016,39606.02372
2016/1/6,80.69301298,8069.301298,68.27631673,69.58903167,39686.71673
2016/1/7,86.65203609,8665.203609,68.20388583,69.56606421,39773.36877
2016/1/8,87.5561396,8755.61396,68.1163215,69.54315736,39860.9249
2016/1/9,88.94714499,8894.714499,68.21844024,69.52030056,39949.87205
2016/1/10,88.98614514,8898.614514,68.21193464,69.49736618,40038.85819
2016/1/11,89.00294521,8900.294521,68.18193091,69.47433293,40127.86114
2016/1/12,89.03894535,8903.894535,68.17511505,69.45140173,40216.90009
2016/1/13,88.99324517,8899.324517,68.1597393,69.42848961,40305.89333
2016/1/14,85.45643145,8545.643145,67.94468366,69.40565776,40391.34976
2016/1/15,88.31464254,8831.464254,68.05711913,69.38275708,40479.6644
2016/1/16,88.36544273,8836.544273,68.09418763,69.35974612,40568.02985
2016/1/17,88.16834197,8816.834197,68.20083806,69.33670364,40656.19819
2016/1/18,88.28274241,8828.274241,67.97963683,69.31373417,40744.48093
2016/1/19,88.24574227,8824.574227,68.00757236,69.29083388,40832.72667
2016/1/20,88.10354172,8810.354172,67.98219615,69.26784178,40920.83022
2016/1/21,80.55441244,8055.441244,68.14592879,69.24505363,41001.38463
2016/1/22,84.49472772,8449.472772,67.82698834,69.22218282,41085.87936
2016/1/23,88.98114512,8898.114512,67.89375765,69.19920593,41174.8605
2016/1/24,89.89684867,8989.684867,67.8951086,69.17624451,41264.75735
2016/1/25,90.16454971,9016.454971,67.83890784,69.15330085,41354.9219
2016/1/26,90.22624995,9022.624995,67.80316279,69.13033985,41445.14815
2016/1/27,90.32405033,9032.405033,67.79243049,69.10736105,41535.4722
2016/1/28,90.35015043,9035.015043,67.7740598,69.08403822,41625.82235
2016/1/29,90.50945105,9050.945105,67.75934154,69.06075988,41716.3318
2016/1/30,90.55475123,9055.475123,67.73245834,69.03745601,41806.88655
2016/1/31,90.50595104,9050.595104,67.69551157,69.01415121,41897.3925
2016/2/1,90.58265133,9058.265133,67.67199095,68.99089879,41987.97515
2016/2/2,90.8570524,9085.70524,67.62739628,68.96767338,42078.83221
2016/2/3,91.25695395,9125.695395,67.53303544,68.94444498,42170.08916
2016/2/4,91.49855489,9149.855489,67.60142242,68.92122331,42261.58772
2016/2/5,91.93785659,9193.785659,67.56455194,68.89805667,42353.52557
2016/2/6,91.87705635,9187.705635,67.54737842,68.87490641,42445.40263
2016/2/7,91.70035567,9170.035567,67.50705853,68.85174881,42537.10298
2016/2/8,91.54975509,9154.975509,67.45902625,68.82860831,42628.65274
2016/2/9,78.50030447,7850.030447,67.62231393,68.80628766,42707.15304
2016/2/10,72.07997957,7207.997957,67.57423495,68.78440535,42779.23302
2016/2/11,71.90037887,7190.037887,67.48381898,68.76271658,42851.1334
2016/2/12,71.92847898,7192.847898,67.4540322,68.7410949,42923.06188
2016/2/13,72.34108058,7234.108058,67.43570863,68.71936759,42995.40296
2016/2/14,72.10477967,7210.477967,67.40473164,68.69772615,43067.50774
2016/2/15,71.85417869,7185.417869,67.3511343,68.67524897,43139.36192
2016/2/16,71.54277749,7154.277749,67.37827885,68.65270058,43210.9047
2016/2/17,72.00487928,7200.487928,67.2674454,68.63008883,43282.90958
2016/2/18,72.08607959,7208.607959,67.30658141,68.60752007,43354.99566
2016/2/19,71.98987922,7198.987922,67.31980757,68.58491859,43426.98554
2016/2/20,71.9074789,7190.74789,67.30203672,68.56239806,43498.89302
2016/2/21,71.44047709,7144.047709,67.24080259,68.53987908,43570.33349
2016/2/22,71.94137903,7194.137903,67.2620149,68.51735163,43642.27487
2016/2/23,71.83847863,7183.847863,67.2424939,68.49487934,43714.11335
2016/2/24,71.76257834,7176.257834,67.20382281,68.47234326,43785.87593
2016/2/25,71.69187806,7169.187806,67.19779371,68.44982945,43857.56781
2016/2/26,71.79377846,7179.377846,67.17429092,68.42729534,43929.36158
2016/2/27,71.7533783,7175.33783,67.2137695,68.40483109,44001.11496
2016/2/28,71.58267764,7158.267764,67.28508465,68.3823823,44072.69764
2016/2/29,71.46477718,7146.477718,67.11405985,68.3599377,44144.16242
2016/3/1,71.59147768,7159.147768,67.12484233,68.33750437,44215.7539
2016/3/2,71.54917751,7154.917751,67.08903855,68.31513383,44287.30307
2016/3/3,71.38767688,7138.767688,67.06456598,68.29433386,44358.69075
2016/3/4,71.20627618,7120.627618,67.04916947,68.27276585,44429.89703
2016/3/5,71.13137589,7113.137589,67.0213477,68.25041254,44501.0284
2016/3/6,71.07617568,7107.617568,66.99519703,68.22811298,44572.10458
2016/3/7,70.98497532,7098.497532,66.97674144,68.20583688,44643.08955
2016/3/8,70.97707529,7097.707529,66.95459464,68.18357859,44714.06663
2016/3/9,70.93187512,7093.187512,66.91855307,68.16125261,44784.9985
2016/3/10,70.70137422,7070.137422,66.89909473,68.1390076,44855.69988
2016/3/11,70.60287384,7060.287384,66.86931201,68.11672057,44926.30275
2016/3/12,70.56467369,7056.467369,66.84460988,68.09437272,44996.86743
2016/3/13,70.60917387,7060.917387,66.81612661,68.07202618,45067.4766
2016/3/14,70.50627347,7050.627347,66.79671987,68.049687,45137.98287
2016/3/15,70.91317504,7091.317504,66.76659757,68.02736594,45208.89605
2016/3/16,71.33257667,7133.257667,66.76997639,68.00501939,45280.22862
2016/3/17,71.30737657,7130.737657,66.800048,67.98267614,45351.536
2016/3/18,71.22537626,7122.537626,66.71789758,67.96051794,45422.76138
2016/3/19,71.36957681,7136.957681,66.69795485,67.93826707,45494.13095
2016/3/20,71.34727673,7134.727673,66.67457554,67.91589001,45565.47823
2016/3/21,71.33307667,7133.307667,66.65188589,67.89351734,45636.81131
2016/3/22,71.33837669,7133.837669,66.62011736,67.87131988,45708.14968
2016/3/23,71.34557672,7134.557672,66.58851019,67.84900014,45779.49526
2016/3/24,71.29387652,7129.387652,66.56262077,67.82669654,45850.78914
2016/3/25,71.32077663,7132.077663,66.53269088,67.80441606,45922.10991
2016/3/26,71.29587653,7129.587653,66.53056749,67.78215803,45993.40579
2016/3/27,71.39607692,7139.607692,66.4961532,67.75990398,46064.80187
2016/3/28,71.32597665,7132.597665,66.47942724,67.73765006,46136.12784
2016/3/29,71.37277683,7137.277683,66.4511978,67.71539877,46207.50062
2016/3/30,71.37187682,7137.187682,66.41889551,67.69313961,46278.8725
2016/3/31,71.32637665,7132.637665,66.41500931,67.67090126,46350.19887
2016/4/1,71.42007701,7142.007701,66.3800477,67.64865734,46421.61895
2016/4/2,71.44547711,7144.547711,66.38222034,67.62643655,46493.06443
2016/4/3,71.39767692,7139.767692,66.33516272,67.60421168,46564.46211
2016/4/4,71.38367687,7138.367687,66.33396542,67.58254962,46635.84578
2016/4/5,71.35287675,7135.287675,66.29910274,67.56233445,46707.19866
2016/4/6,71.33357667,7133.357667,66.27596565,67.5421338,46778.53224
2016/4/7,71.25117636,7125.117636,66.23669097,67.52205394,46849.78341
2016/4/8,71.38617688,7138.617688,66.21600317,67.50213242,46921.16959
2016/4/9,71.53757747,7153.757747,66.19674839,67.48209019,46992.70717
2016/4/10,71.48807727,7148.807727,66.17101575,67.46203677,47064.19524
2016/4/11,71.49837731,7149.837731,66.16115562,67.44195298,47135.69362
2016/4/12,71.48767727,7148.767727,66.12800635,67.42201506,47207.1813
2016/4/13,71.53427745,7153.427745,66.14274908,67.40224524,47278.71558
2016/4/14,71.61937778,7161.937778,66.1070858,67.38269924,47350.33495
2016/4/15,71.35467676,7135.467676,66.07362472,67.36297857,47421.68963
2016/4/16,71.43287706,7143.287706,66.13405097,67.34326879,47493.12251
2016/4/17,70.13617203,7013.617203,66.0776112,67.32359521,47563.25868
2016/4/18,70.16647215,7016.647215,66.01563772,67.30393956,47633.42515
2016/4/19,70.14147205,7014.147205,66.02428521,67.28429961,47703.56662
2016/4/20,70.12497199,7012.497199,66.00138488,67.2646651,47773.6916
2016/4/21,70.07517179,7007.517179,66.00794516,67.24557548,47843.76677
2016/4/22,70.24507245,7024.507245,65.90396675,67.22590121,47914.01184
2016/4/23,70.46047329,7046.047329,65.91143726,67.20600964,47984.47231
2016/4/24,70.60497385,7060.497385,65.91294075,67.186119,48055.07729
2016/4/25,70.0001715,7000.01715,65.8402806,67.16622154,48125.07746
2016/4/26,70.61117387,7061.117387,65.8812092,67.14629811,48195.68863
2016/4/27,70.64747401,7064.747401,65.87354059,67.12638423,48266.33611
2016/4/28,70.59957383,7059.957383,65.84796477,67.10645711,48336.93568
2016/4/29,70.55657366,7055.657366,65.83355938,67.08654322,48407.49225
2016/4/30,70.56277369,7056.277369,65.8018244,67.06663636,48478.05503
2016/5/1,70.55907367,7055.907367,65.79075606,67.04683062,48548.6141
2016/5/2,70.61167387,7061.167387,65.77371806,67.02758956,48619.22577
2016/5/3,71.37837685,7137.837685,65.69950516,67.00870289,48690.60415
2016/5/4,72.17727995,7217.727995,65.72559119,66.98980528,48762.78143
2016/5/5,72.76118221,7276.118221,65.70136879,66.9708929,48835.54261
2016/5/6,71.87797879,7187.797879,65.69962579,66.95196938,48907.42059
2016/5/7,69.95087131,6995.087131,65.50257613,66.93256676,48977.37146
2016/5/8,0,0,66.03791261,66.91460168,48977.37146
2016/5/9,0,0,65.94995559,66.8963848,48977.37146
2016/5/10,0,0,65.87298207,66.87796621,48977.37146
2016/5/11,0,0,65.93896001,66.85951796,48977.37146
2016/5/12,0,0,65.87298207,66.8410772,48977.37146
2016/5/13,0,0,65.75200264,66.82270162,48977.37146
2016/5/14,0,0,65.68600297,66.80432208,48977.37146
2016/5/15,0,0,65.63099737,66.7860154,48977.37146
2016/5/16,0,0,65.6199956,66.76774881,48977.37146
2016/5/17,0,0,65.59799144,66.74950038,48977.37146
2016/5/18,46.45688019,4645.688019,65.20017441,66.73032972,49023.82834
2016/5/19,60.55243486,6055.243486,65.38740607,66.71101582,49084.38078
2016/5/20,70.14897208,7014.897208,65.3686762,66.6913964,49154.52975
2016/5/21,78.16460317,7816.460317,65.34632615,66.67159676,49232.69435
2016/5/22,78.08570286,7808.570286,65.25328568,66.65180715,49310.78006
2016/5/23,79.77670942,7977.670942,65.05114806,66.63193661,49390.55677
2016/5/24,74.34448835,7434.448835,65.31588126,66.6122891,49464.90125
2016/5/25,70.22667238,7022.667238,65.33222266,66.59274777,49535.12793
2016/5/26,69.85867095,6985.867095,65.19340983,66.57313846,49604.9866
2016/5/27,69.70997038,6970.997038,65.15931473,66.5531998,49674.69657
2016/5/28,69.66847022,6966.847022,65.14504552,66.53314729,49744.36504
2016/5/29,69.67307023,6967.307023,65.13466637,66.51313281,49814.03811
2016/5/30,69.65547017,6965.547017,65.11164622,66.49316785,49883.69358
2016/5/31,69.72557044,6972.557044,65.08526222,66.47303888,49953.41915
